Analytes,TargetFullName,Target,UniProt,EntrezGeneID,EntrezGeneSymbol,AD_Estimate,AD_pvalue,AD_FDR,PD_Estimate,PD_pvalue,PD_FDR,FTD_Estimate,FTD_pvalue,FTD_FDR,DLB_Estimate,DLB_pvalue,DLB_FDR
X12433.8,ADP-ribosylation factor-like protein 11,ARL11,Q969Q4,115761,ARL11,0.0215446347241857,0.568464810422869,0.655517205778934,0.034095027329736,0.356196323804074,0.481217114814754,-0.440887239137677,1.60530777266616e-06,1.13562983449157e-05,-0.313855745215911,0.00311784220170711,0.0188843218304066
X9877.28,Crk-like protein,CRKL,P46109,1399,CRKL,0.575369109078126,2.17184875557174e-92,4.14022957509518e-90,0.280814597190391,1.07582992898873e-31,2.85940618618101e-29,0.133692889660997,0.0411559790125069,0.0758610463019338,0.243831532878227,0.00115201606786889,0.00891581666201094
X4840.73,Granulocyte colony-stimulating factor,G-CSF,P09919,1440,CSF3,-0.0395374663157687,0.476907407866587,0.57027356595998,0.0931358197615446,0.0500400120684485,0.100135316967912,0.204085577394229,0.169493985769964,0.249049580713513,0.561411091186669,0.00108660620224137,0.0085733923668606
X2211.9,Metalloproteinase inhibitor 1,TIMP-1,P01033,7076,TIMP1,-0.0182224891668341,0.630203219800824,0.710652530805689,0.161817359863058,1.14828336870549e-05,7.34820205203409e-05,0.282217350894326,0.00695442891967543,0.0167368382372521,0.455816161484217,7.75837089857125e-05,0.00128902841259748
X7118.24,Immunoglobulin superfamily DCC subclass member 3:Extracellular domain,IGDC3:ECD,Q8IVU1,9543,IGDCC3,-0.0656454459847388,0.2039996116195,0.290100743339547,-0.0990964905607633,0.0201331692662015,0.0469557882048821,-0.543193928459999,0.000101139484162884,0.000431480814650138,-0.203726375117401,0.180309982387897,0.342107258359855
X8403.18,Fatty acid synthase,Fatty acid synthase,P49327,2194,FASN,-0.0807712577134404,0.166597700655493,0.246292600724161,0.0351278977920178,0.445073898472709,0.568226175632059,0.344978752533248,0.0222014144671246,0.0453033933520705,0.0977235275931001,0.546671756569376,0.694996525901818
X12711.19,Gap junction alpha-8 protein,CXA8,P48165,2703,GJA8,-0.0598470889020928,0.29464745715196,0.390749810539461,-0.00378199267642625,0.929731822663688,0.953807755753837,-0.594617061588111,3.42953931060131e-05,0.000166735454805342,-0.376613401504212,0.0194933868998837,0.0731658521775945
X4542.24,Clusterin,Clusterin,P10909,1191,CLU,-0.12286462104986,0.0021808966369034,0.00596616889642304,0.0444117666849073,0.211129880850858,0.31984191567935,-0.414345517515462,3.50190763037939e-05,0.000169086680693411,-0.364015774808408,0.00149362259985578,0.0109070585820114
X9412.52,Activin receptor type-2B,Activin RIIB,Q13705,93,ACVR2B,-0.017342609448384,0.74437269107959,0.80625534901025,-0.0567772243407742,0.194821717002215,0.300246580919637,-0.388863069922368,0.00494547024322209,0.0125437627597692,-0.254354067547071,0.0954174379810307,0.223327854156933
X11448.34,Galactokinase,GALK1,P51570,2584,GALK1,-0.175250453752627,0.00312148354692455,0.00813967847873343,0.0831556280473836,0.112587385911809,0.192900431302069,0.735260768590599,2.17802014618609e-05,0.000113019899276304,-0.0172337407462361,0.922135866867697,0.954551617546384
X7788.1,"ATP synthase-coupling factor 6, mitochondrial",CF6,P18859,522,ATP5PF,0.935908658343623,2.03864355189071e-60,1.67817430567003e-58,0.550015763842938,1.76859243431853e-30,4.00365112318856e-28,0.538391676265693,0.000160249700460237,0.00064779510610154,0.59358385521796,0.000120923961268517,0.00180241394121221
X12677.164,Protein flightless-1 homolog,FLII,Q13045,2314,FLII,0.325850357365469,8.56588236085326e-10,7.85458883823051e-09,0.140933923137446,0.000426853157683831,0.00175688879219413,-0.0785615952545257,0.560291460248877,0.646916056430167,0.0753277568993613,0.606644445902702,0.741450312362633
X13604.27,E3 ubiquitin-protein ligase NEURL1,NEUL1,O76050,9148,NEURL1,-0.0992340200212134,0.0321007433683127,0.0621897540617835,0.00118202299899758,0.975836150259259,0.984384941827657,0.333554243135977,0.00628100381590255,0.0153854453211427,0.166873776104352,0.228409604489564,0.399360850941691
X13654.1,Rho-associated protein kinase 2,ROCK2,O75116,9475,ROCK2,-0.150597190001997,0.00938841606960774,0.0214406324111723,-0.0867210091014406,0.0599054994213075,0.115067560886053,-0.0140463085548939,0.922772847339524,0.946822451292848,-0.375012799139163,0.0217040809826612,0.0786908721913902
X11442.1,Delta and Notch-like epidermal growth factor-related receptor:Cytoplasmic domain,DNER:CD,Q8NFT8,92737,DNER,0.239617876487705,1.7482191619554e-06,9.40869213165301e-06,0.0850483759751407,0.0457402783421375,0.093249106916377,0.45315378059207,0.000520059355025294,0.00179225022255149,0.434263231202051,0.00288554658142127,0.0179270149535297
X5749.53,Colipase,COL,P04118,1208,CLPS,-0.143023642728081,0.0134662920914872,0.0290846213210296,0.0139354744491965,0.774033202158276,0.846226458864254,0.289572179336718,0.0622399929633972,0.107349168815916,0.256697619334811,0.13442440113882,0.279043827387588
X10814.7,T-cell surface glycoprotein CD1a,CD1A,P06126,909,CD1A,-0.302118456005396,7.27983294285842e-08,5.12987449786638e-07,-0.238871505111068,5.62943092968172e-08,6.35196225149756e-07,-0.925359539728257,5.88615417866878e-11,1.393441204911e-09,-0.743659591244524,2.22419303931393e-06,8.93081588321271e-05
X14005.2,Chromodomain-helicase-DNA-binding protein 7,CHD7,Q9P2D1,55636,CHD7,-0.111261053826002,0.0546799692323056,0.0962418828983626,-0.0250780409119929,0.59190286366131,0.700382937661308,-0.341384145269751,0.0209150525003368,0.043189464171163,-0.389537175402466,0.0196194443070058,0.0732594095669847
X13688.2,Calcyphosin-like protein,CAPSL,Q8WWF8,133690,CAPSL,-0.0787177692536424,0.16734713015997,0.247179253740481,-0.116173588849646,0.0130256914249529,0.0332481003109086,0.0955142173779542,0.514100612966978,0.607044959876668,0.318753949994291,0.0492797445299771,0.140103009958852
X4929.55,Sex hormone-binding globulin,SHBG,P04278,6462,SHBG,-0.0187580570854054,0.709266711326687,0.776356611793672,0.152939749519382,0.00236890831023892,0.0076472245095235,0.194428031006332,0.154778564255197,0.230702864087375,0.304054635585234,0.0445445048125728,0.130323260445185
X5604.30,Heparanase,HPSE,Q9Y251,10855,HPSE,0.0993937241759681,0.0365357172971977,0.0688513881636056,0.0627617587369808,0.105967310896412,0.18329207262025,0.272723755865465,0.0292618361218497,0.0574451872267424,0.000299955749175644,0.998259194781669,0.999309822153711
X12625.138,Kelch-like protein 7,KLHL7,Q8IXQ5,55975,KLHL7,-0.178677606884363,0.000375574163335766,0.00125376001806649,-0.0922215012945939,0.0242540651514957,0.0545980260899424,-0.430415203235519,0.00126539865241321,0.00383858787189333,-0.102247563271691,0.486184684882472,0.647960088941902
X12008.3,T-cell antigen CD7,CD7,P09564,924,CD7,-0.0552893839454906,0.294734534067865,0.390749810539461,0.0747353826910475,0.120412707728542,0.203705488823371,0.43409450265836,0.00167260089673015,0.00488167642865157,0.76032298453063,4.50383695019926e-05,0.000819743589629232
X2913.1,C-C motif chemokine 23,MPIF-1,P55773,6368,CCL23,0.200841445523417,1.04121837267681e-05,4.87877483290478e-05,0.267680497681309,4.19199834864905e-09,5.99857309460827e-08,0.146844486798335,0.227887334888895,0.318567320327123,0.277551432990981,0.0922314336475846,0.217488445749708
X3171.57,Amyloid beta A4 protein,amyloid precursor protein,P05067,351,APP,0.0716619936348396,0.166139656782378,0.246017104196963,-0.0301551174772347,0.564820666389792,0.678435783865057,-0.29218448638562,0.0366524769731237,0.0688207732486543,-0.000653989878905939,0.996812087815946,0.998282461668173
X7867.154,"Alpha-N-acetylgalactosaminide alpha-2,6-sialyltransferase 1",SIA7A,Q9NSC7,55808,ST6GALNAC1,-0.197550496977623,0.000256877398247287,0.000893765548944933,-0.143807900260919,0.001004055590206,0.00374530313874986,-0.692871502873945,1.22971630274682e-06,8.97990413013907e-06,-0.203277307754453,0.200262513638168,0.366689640569589
X9561.21,Versican core protein,CSPG2,P13611,1462,VCAN,0.00240187589107562,0.966504977979361,0.975120064134052,0.0932804620388277,0.0430630103771307,0.0885211257582108,0.351618835194236,0.0151211164053255,0.0326977215642321,0.274353540177058,0.0915896272996356,0.217195675800648
X9313.27,Cerebellin-1,CBLN1,P23435,869,CBLN1,-0.195647742987511,6.32559316677271e-05,0.000252327075441088,-0.13832123743937,0.00237490087637261,0.00765974263065147,-0.204115541696514,0.120634164855098,0.186725190215882,-0.163577090543298,0.26680927349634,0.444314109702871
X8367.142,V-set and immunoglobulin domain-containing protein 1,VSIG1,Q86XK7,340547,VSIG1,0.1144132900025,0.0364352716934963,0.0686978417875291,0.0409294254514632,0.348943974294946,0.473716294938641,0.00938336534213723,0.945224127022495,0.961059603459503,-0.404892406906738,0.00882019453380292,0.0411155014175472
X14045.12,Nuclear receptor coactivator 2,NCOA2,Q15596,10499,NCOA2,-0.179141092212625,0.00169712474763443,0.00477250453100303,-0.169020752515627,0.000197470905619683,0.000899672478181752,-0.657632660125616,1.10387735239295e-05,6.17966579654907e-05,-0.21674345069598,0.187943999385805,0.351074350580395
X10558.26,Protocadherin-9,PCDH9,Q9HC56,5101,PCDH9,-0.0664471181449861,0.028008229300384,0.0550438451036305,-0.105181884904683,0.000156262611730471,0.000735043090503591,-0.25773608604783,0.00139250247678063,0.00415799173198636,-0.128495255351155,0.154709069647114,0.306876369256214
X8464.31,R-spondin-4,RSPO4,Q2I0M5,343637,RSPO4,0.0252377623729027,0.575463100655148,0.662111610728381,-0.0896254674686881,0.0319424389795181,0.0687844910724225,-0.146390668151463,0.235906333018583,0.327372013620869,0.249171909047346,0.0739917707339398,0.188068907788302
X11158.40,Bicaudal D-related protein 1,BICR1,Q6ZP65,92558,BICDL1,-0.340722268623999,6.85782263343973e-10,6.41835492979812e-09,-0.118816430020361,0.00715036847595898,0.0197097675950711,0.339984884218037,0.0159420543813833,0.0341467303189653,0.107869764103444,0.496324628982652,0.654383119504424
X13982.33,Regulator of G-protein signaling 18,RGS18,Q9NS28,64407,RGS18,0.0536911576355764,0.289324218802074,0.385978755249028,0.124723898435644,0.00464716272243958,0.013706859430518,0.624379445984177,9.44677874672825e-07,7.14326359512521e-06,0.479967182854945,0.000987085610757789,0.00790978779239981
X6284.7,ALK and LTK ligand 2,F150B,Q6UX46,285016,ALKAL2,0.443232008422777,1.60683854479539e-17,2.92460764283864e-16,0.397414508540145,9.06394896897404e-20,6.56592463312479e-18,1.02246723994068,6.70274334813427e-13,3.15290083207043e-11,0.704958640516547,4.64768449037697e-06,0.000146059908889173
X10627.87,Amyloid-like protein 2,APLP2,Q06481,334,APLP2,-0.129768255390593,0.00675318807466959,0.0159974147851231,-0.14183767408437,0.000858182770766367,0.0032788375482234,-0.732479102415567,4.17983846703514e-08,4.70166923217431e-07,-0.495979559364233,0.000600031935220237,0.00553006531645725
X6520.87,Matrix Gla protein,MGP,P08493,4256,MGP,0.055912636871914,0.230964649999978,0.320887595818918,0.0858093887620429,0.086562424950631,0.155289303205144,-0.260120832613111,0.0359833862258537,0.0679165320010641,0.0439478495772667,0.791495150336478,0.869912412205442
X13473.55,Inositol-trisphosphate 3-kinase A,IP3KA,P23677,3706,ITPKA,0.0885786429234659,0.0633974413508739,0.108827266622211,0.0707211882368198,0.0625603662807548,0.119325659046025,0.523779753818715,1.11700382459999e-05,6.24349977268698e-05,0.219713423992788,0.100544787657153,0.230197990451458
X13465.5,Calcipressin-1,CCP1,P53805,1827,RCAN1,-0.041920071556862,0.46019560429947,0.555424351473736,-0.0333290098078649,0.502600994590032,0.624501132900548,-0.520169597721119,0.000366258733534826,0.00133191680006339,-0.272171216330263,0.0917474831515714,0.217195675800648
X9127.4,Prestin,S26A5,P58743,375611,SLC26A5,-0.187180319661661,0.000910448427166004,0.00275492414636196,-0.113222330021307,0.0214350422624986,0.0493564673075461,-0.45257701970715,0.00230654991705924,0.00639198454444419,-0.269424513086418,0.102360883627868,0.232300200814624
X4981.6,Desmocollin-3,DSC3,Q14574,1825,DSC3,-0.0133276766071492,0.817053395438044,0.865312104759238,-0.0231704452485218,0.622460433701111,0.726805832000459,0.321840929130014,0.0339436488143354,0.0648438270071322,0.21190078880995,0.204277454453806,0.370907006555615
X7776.20,Netrin receptor UNC5B,UNC5B,Q8IZJ1,219699,UNC5B,-0.075925690321001,0.0104490137091325,0.0235070358102346,-0.0422577950262362,0.101657721742873,0.177021282765714,0.0289552006302545,0.715527671872414,0.779910089534121,-0.152371006559966,0.0822346698089591,0.202071895554986
X10574.10,Beta-2-microglobulin,b2-Microglobulin,P61769,567,B2M,-0.00352983949284891,0.950585271683682,0.965465097491494,0.0716437264379258,0.184381138024933,0.287361653152456,0.301936314808895,0.0487820184239309,0.0875996384390072,0.236731626970824,0.178619653021904,0.340505464865966
X11226.16,Ubiquitin-protein ligase E3A,UBE3A,Q05086,7337,UBE3A,-0.0180855597960025,0.745223728816856,0.806604744810192,0.0512900581040062,0.25428642700738,0.370187073400614,0.372946896486436,0.00974647461758139,0.0223711857191887,0.340806241459259,0.0304285345000126,0.0987781984083971
X12603.87,Polyadenylate-binding protein 4,PABP4,Q13310,8761,PABPC4,0.230698776624146,2.79596961516495e-05,0.00011998817471715,0.189385818884368,3.68658408354776e-05,0.000205744338222033,0.467425568691573,0.00202647679319801,0.0057164322001271,0.506703987826945,0.00151137561613119,0.0110144919147428
X7944.1,Killer cell immunoglobulin-like receptor 3DL3:Extracellular domain,KI3L3:ECD,Q8N743,115653,KIR3DL3,-0.290247689163519,2.78316716549235e-09,2.41163432378308e-08,-0.22884581226075,1.05101477995888e-07,1.13635090537644e-06,-0.964324784443087,1.35400871520726e-14,9.80843913296142e-13,-0.590291172168975,2.99047039559097e-05,0.000601749098490583
X3820.68,MAP kinase-activated protein kinase 2,MAPK2,P49137,9261,MAPKAPK2,0.0639233584832626,0.257036688348382,0.349995069623248,0.127110694490399,0.00220176533588148,0.0072104828630766,0.421431699683341,0.00268382373982372,0.00730950893392582,0.437193032736566,0.00475772805206732,0.0260309531791357
X2612.5,Eukaryotic translation initiation factor 5,eIF-5,P55010,1983,EIF5,0.190606905574754,0.00148283844716208,0.00423567890821849,0.108046277662745,0.0203309146993744,0.047386469138439,-0.147513132277715,0.32539670119939,0.422035258670973,-0.148002890028517,0.377719894256475,0.548997374396851
X2946.52,Complement factor D,Factor D,P00746,1675,CFD,-0.195111986913568,4.14670442107076e-07,2.51580626685399e-06,0.0956492477380231,0.0199313767342139,0.0465450976991119,0.182167554941041,0.0895290836984366,0.146135349777259,0.23242873600123,0.0546611002132373,0.151494210314308
X3196.6,Hyaluronan and proteoglycan link protein 1,HPLN1,P10915,1404,HAPLN1,-0.100742037923851,0.0863825468242317,0.142087913077823,-0.123423304799466,0.0210934332057957,0.0487528006863178,-0.411765877354669,0.0054704486953111,0.01370260385506,-0.430083873261799,0.0103685202286635,0.0457985125222187
X3640.14,alpha-2-macroglobulin receptor-associated protein,RAP,P30533,4043,LRPAP1,0.0112879095947457,0.851036803822599,0.893465305346508,0.0044893118353601,0.931323726372601,0.954514583169655,0.477099986436633,0.0016041217341466,0.00470075155427103,-0.0685212909732127,0.700317064811621,0.813391583362076
X12461.8,"NAD-dependent protein deacylase sirtuin-5, mitochondrial",SIRT5,Q9NXA8,23408,SIRT5,0.117791745027331,0.037393259581512,0.070077635317489,0.233948590942043,2.0383564056486e-05,0.000121230326785866,0.236196867632327,0.0968250008973807,0.155866734777917,0.187109978042717,0.26190720338901,0.438976349224894
X6713.4,Low-density lipoprotein receptor-related protein 11,LRP11,Q86VZ4,84918,LRP11,-0.0820815727856529,0.0112815060562188,0.0250328569800374,-0.125254882242955,1.07923628370863e-05,6.94452508841185e-05,-0.334324953866184,8.14190007704293e-05,0.000355300747940355,-0.185470307160427,0.0494179549885365,0.140385751347827
X2875.15,TATA-box-binding protein,TBP,P20226,6908,TBP,-0.20405715352695,0.000407782886707193,0.00135008191558817,0.0296403963973474,0.545365600477528,0.660419326288736,-0.0415947332529725,0.772823753000206,0.826932831127547,-0.108694739621541,0.496755705785038,0.654383119504424
X5861.78,"3-hydroxyanthranilate 3,4-dioxygenase",3HAO,P46952,23498,HAAO,0.0979461860307919,0.0363858304411356,0.0686761218644049,0.06106435477105,0.185166657771404,0.288461778257215,0.062292790433335,0.634331087016301,0.712196899309685,0.231195018878832,0.109283600494521,0.241779736543891
X2705.5,C-C motif chemokine 25,TECK,O15444,6370,CCL25,-0.114151584685835,0.0405510301471943,0.0751667508664983,-0.0912049901473676,0.0521212186320959,0.103613092143497,-0.498930261743775,0.000727881954317462,0.0023729868933734,-0.368107674077044,0.0228642061556071,0.0815903001927183
X9900.36,Neurofilament heavy polypeptide,NFH,P12036,4744,NEFH,0.621494568644196,5.62885506565233e-58,4.24744021829016e-56,0.518567720567068,1.28244729822326e-44,7.74170685694106e-42,0.34482815259179,0.000265938157778289,0.000996099283839672,0.623962197423095,1.17187797227291e-09,2.496789420925e-07
X8405.108,Disintegrin and metalloproteinase domain-containing protein 10:Extracellular domain,ADAM 10:ECD,O14672,102,ADAM10,-0.29295738902778,3.7521434728817e-07,2.29178139271122e-06,0.0805393451612602,0.0950827441083435,0.167586228301908,0.374442348358621,0.00862513393905322,0.0201680020188836,0.166360193725017,0.295030212882704,0.469301462916625
X7156.2,"Alpha-(1,3)-fucosyltransferase 10",FUT10,Q6P4F1,84750,FUT10,-0.235648037970212,5.2081846529431e-12,6.18493272556063e-11,-0.158617072016472,3.94516681038256e-08,4.57993403436078e-07,0.223951973908904,0.00928542947994072,0.0214950528279792,-0.186071874969444,0.0548209066492852,0.151689323058603
X4547.59,Leucine-rich repeat transmembrane protein FLRT1,FLRT1,Q9NZU1,23769,FLRT1,-0.107307260682378,0.0021355214389303,0.00586418396649397,-0.145862839933045,5.72250617587051e-06,3.9555185818708e-05,-0.53698340803011,2.9853096840993e-09,4.35999664347084e-08,-0.31210830923021,0.00207167643788411,0.0142113864735156
X8778.3,Noggin,Noggin,Q13253,9241,NOG,-0.119633029784319,0.000114187849038926,0.000432171775568432,-0.100848683868203,8.03100869481667e-05,0.000409694556234169,0.233223774328397,0.00263221994075966,0.00719999095101057,0.0534544382441944,0.552532099387194,0.700479966391465
X7769.29,SH3 domain-binding protein 2,3BP2,P78314,6452,SH3BP2,0.256906102038898,1.29146447057704e-07,8.59868439784934e-07,0.168363654775522,2.68114936560108e-05,0.000155626971189216,-0.108633376616403,0.357867734740397,0.454168512694365,0.216351765711534,0.11267176832099,0.246286750065556
X9115.78,ADAM DEC1,ADEC1,O15204,27299,ADAMDEC1,0.0145565638952456,0.598377918584645,0.684430861107438,-0.040147375285861,0.133670319860789,0.221175833045124,-0.202825945058179,0.00657923831568488,0.0159398001200071,-0.0702564582244111,0.391730321665499,0.562588114620317
X10975.59,Mucin-like protein 1,MUCL1,Q96DR8,118430,MUCL1,-0.239469184007842,1.55432313466055e-05,7.02605000914163e-05,-0.18081456833082,0.00011621663222279,0.000566536530162781,-1.02022601801093,3.22563817924301e-12,1.16898864536723e-10,-0.470351738860274,0.00421650773814874,0.0237884595445089
X3292.75,CD48 antigen,CD48,P09326,962,CD48,-0.0781128851822426,0.0849324488878776,0.140140370266722,0.133962961535295,0.0015983500607879,0.00550306456290283,0.646269843147598,1.8419422905899e-07,1.67205889135755e-06,0.321843170622042,0.0233450109531511,0.0828303663421728
X13434.172,Alpha-parvin,PARVA,Q9NVD7,55742,PARVA,0.112862837538896,0.00929346352680296,0.021250583897778,0.154905303636891,0.000108827959482494,0.000534112288950667,0.421589745872291,0.000136689928882693,0.000561964724645986,0.477049525546066,0.000149270501718149,0.0020641800111767
X13431.74,Membrane protein FAM159A,F159A,Q6UWV7,348378,SHISAL2A,-0.303425362185724,4.93982225285623e-09,4.05761017950492e-08,-0.057136401867968,0.190767130166204,0.295155294943182,-0.185698227749705,0.173016273397437,0.253197956462836,-0.110471874346152,0.474790160129171,0.638082580198021
X9326.33,Inter-alpha-trypsin inhibitor heavy chain H2,ITI heavy chain H2,P19823,3698,ITIH2,-0.25049875300308,2.75714000237028e-06,1.43013833055804e-05,-0.0473643293437492,0.362458713560795,0.487314573317445,-0.1732696252556,0.230725872833267,0.321666324635139,-0.27075742140046,0.09601108762883,0.223922832834271
X2962.50,Parathyroid hormone-related protein,PTHrP,P12272,5744,PTHLH,0.0922734734133832,0.0645490274844716,0.1104140885603,-0.176736279673066,0.000118093479790565,0.000574140380941514,-0.872352571290314,1.83431011780017e-11,4.9213861086461e-10,-0.502233114251131,0.000526332223258302,0.00512466481892895
X5475.10,Protein kinase C beta type (splice variant beta-II),PKC-B-II,P05771,5579,PRKCB,0.432565759209771,2.53144299418581e-23,6.54920466067214e-22,0.240588005748989,2.46152648646053e-11,4.81926969403245e-10,0.666405479874137,9.08199001592066e-10,1.52999850407743e-08,0.340382005196262,0.00429383546621191,0.0240747245489466
X11969.5,Protein S100-A2,S100A2,P29034,6273,S100A2,0.133758223260783,0.0240095840610946,0.0481787886256425,0.00612237667127543,0.894516683154208,0.932040702925904,0.00279475116919329,0.984976224831853,0.989346612962,0.248244250016828,0.145444462347531,0.293628181166042
X11266.8,P-selectin glycoprotein ligand 1:Extracellular domain,SELPL:ECD,Q14242,6404,SELPLG,0.113974669141876,0.0262179980205919,0.0520337473044295,0.208993962023052,3.55124527637255e-06,2.57252207820428e-05,0.355158005863744,0.0103604532039887,0.0235565357845871,0.168497793438191,0.271072677977354,0.447097103658459
X7262.191,Carbohydrate sulfotransferase 14,CHSTE,Q8NCH0,113189,CHST14,0.164316950949338,0.0024943963765797,0.00671226127486752,0.0410818653824787,0.360361295696261,0.485576120912149,-0.34099303646747,0.0163821589036137,0.0348705316060642,0.00102635707729153,0.994793964934946,0.997548101050491
X12704.26,SH2 domain-containing protein 3C,SH2D3,Q8N5H7,10044,SH2D3C,-0.24941553334668,1.41718879120141e-05,6.50577668153549e-05,-0.0336013697753605,0.48250574245866,0.604927587118472,-0.322225484762257,0.0212933517252993,0.0437213831910624,-0.240590440703117,0.126258267672222,0.26711883499345
X6525.17,Dual specificity protein phosphatase 13 isoform A,DUSP13,Q6B8I1,51207,DUSP13,-0.166174075243033,0.00296666319243082,0.00779810346930076,-0.140604311287438,0.00169915255417222,0.00578414525489829,0.0871152110599128,0.536437144052335,0.627373372863274,0.0457455812564889,0.765631052760368,0.856166104498431
X2888.49,Complement component C7,C7,P10643,730,C7,-0.136815743124924,0.000258760078674089,0.000899452020112812,0.112340262187764,0.00342880667503633,0.0105604913069571,0.203181268442517,0.0381933500305413,0.0712339412001135,0.119124853933252,0.282026060753923,0.457455616681912
X9470.15,Methyltransferase-like protein 24,MET24,Q5JXM2,728464,METTL24,-0.100274992545186,0.00656448494600409,0.0156282086786222,-0.0696991208514856,0.0429022554551696,0.0883410854227539,0.0763078019396502,0.427677575535927,0.524212581587522,0.0940390335491337,0.399682677427703,0.570615158708372
X4973.18,Baculoviral IAP repeat-containing protein 3,cIAP-2,Q13489,330,BIRC3,-0.0921565388053174,0.0991415447255292,0.159808934132562,-0.103316624893522,0.0285588538010259,0.0626910111923126,-0.775402602762126,1.3658104883035e-07,1.31919082363607e-06,-0.454106480416379,0.00594949387628036,0.0310505285589156
X3486.58,Fibroblast growth factor 1,b-ECGF,P05230,2246,FGF1,-0.174889583787248,0.00413807673339657,0.0104301419125695,-0.0112744597666378,0.839268198878379,0.896176125099495,0.309943340538921,0.0455835021161828,0.0828416681710056,0.109511377369768,0.506723311094136,0.660911715082089
X12847.27,mRNA-capping enzyme,MCE1,O60942,8732,RNGTT,0.138718771893595,0.0056942328214365,0.0138419538786866,0.0633984385709163,0.0990683565394597,0.173178372290503,0.349322138849656,0.00586325261403208,0.0145158584880548,0.231520371887548,0.100721145225847,0.230263325982217
X12450.42,Phosphomevalonate kinase,PMVK,Q15126,10654,PMVK,0.152497294019742,0.00773142868865102,0.0180549546810406,0.0921200138451841,0.0345340490140369,0.0734482240333773,0.528884589223589,0.000268205948607854,0.0010016643871246,0.277155421629632,0.0837100921552595,0.204449058520802
X2616.23,Receptor tyrosine-protein kinase erbB-2,ERBB2,P04626,2064,ERBB2,-0.0646329158408162,0.102960905386551,0.164573874364558,-0.0520262418985102,0.134968643977518,0.222916748055891,-0.213017275841819,0.0375989930995257,0.0703331796213481,-0.110772152741861,0.329235178981047,0.50231247610335
X5464.52,Growth factor receptor-bound protein 2,GRB2 adapter protein,P62993,2885,GRB2,0.0716346638028897,0.00958557591913575,0.0218220967813386,-0.0677778424373775,0.00694262537655033,0.0191877336774796,-0.431952465953736,6.80393415076184e-10,1.1905241301478e-08,-0.21516165543823,0.00537335332420608,0.0285789805290373
X12517.52,Programmed cell death protein 5,TFAR19,O14737,9141,PDCD5,0.669951793316433,1.58312001488376e-120,6.37117854878774e-118,0.309096281535312,9.60650226134181e-39,4.34934389882251e-36,0.252279344438913,0.000187970449918757,0.000748986765242837,0.436405123301968,7.36582835265327e-09,1.0261165497427e-06
X9251.28,Epididymis-specific alpha-mannosidase,MA2B2,Q9Y2E5,23324,MAN2B2,-0.210902470867521,0.000246162316839434,0.000859787764312854,-0.0586056358365873,0.270697749683856,0.389692865403389,-0.46770197426033,0.00221760263718376,0.00616435667834197,-0.381786738572329,0.024818217858351,0.0856926454556217
X5352.11,Tumor necrosis factor receptor superfamily member 14,HVEM,Q92956,8764,TNFRSF14,-0.244758748576765,7.61265048358543e-10,7.07000514142216e-09,-0.222419319474937,7.601668792931e-11,1.41196124964083e-09,-0.22245385891429,0.0263619262045559,0.0523646511549374,-0.339150895485286,0.0020364449522941,0.0140228205650366
X9243.10,Lysozyme g-like protein 1,LYG1,Q8N1E2,129530,LYG1,-0.0489934989562826,0.402497245518857,0.500633593155667,0.0625043829719429,0.161661265858403,0.257492130580095,-0.370177930383524,0.013249139494734,0.0291368447176239,0.107046875592766,0.522460479639538,0.673674566484303
X4389.2,Desert hedgehog protein N-product,DHH,O43323,50846,DHH,0.210844813039189,0.000130217694770333,0.000485485251652173,0.132834511468607,0.0054926873816495,0.0156649714144366,0.0385778923162426,0.756461037504769,0.813268589445614,0.16178192851375,0.258386549098982,0.435291200389075
X5091.28,Leukocyte immunoglobulin-like receptor subfamily B member 2,ILT-4,Q8N423,10288,LILRB2,0.0538736146947352,0.209965132888768,0.297183943463508,0.186146184591103,2.78413884176653e-06,2.09388288326052e-05,0.349754805073335,0.00181412104236898,0.00524820001234859,0.305859300753354,0.0186181928514871,0.0712844550825437
X3194.36,Platelet glycoprotein VI,GPVI,Q9HCN6,51206,GP6,-0.212384890235336,0.000139450832691557,0.00051434920163831,0.0713184167746722,0.168058190151269,0.265926939592789,0.493954814076806,0.00106271780350624,0.00328426952585289,-0.0776241976359017,0.642549522421372,0.769240324341403
X9918.23,Calbindin,Calbindin D28,P05937,793,CALB1,-0.144509224786807,0.00997007163463612,0.0225697496629075,0.00132965561918114,0.975959780812566,0.984384941827657,0.0787671185244336,0.574642336885794,0.658239893801501,0.0537640222535824,0.727954495927218,0.831226728955984
X10580.14,Surfactant-associated protein 2,SFTA2,Q6UW10,389376,SFTA2,-0.18586692934899,0.000487493339162302,0.00156951188839632,-0.168385554504811,9.43240021264211e-05,0.000469933336591331,-0.448649481555001,0.000956341635488443,0.00300422324695502,-0.201223789628772,0.17744379695275,0.338977548820075
X12754.14,Cold shock domain-containing protein C2,CSDC2,Q9Y534,27254,CSDC2,0.327336666247314,5.73107986191762e-10,5.40572168225667e-09,0.0425741812660801,0.374642211468379,0.498571388089216,-0.156364176914224,0.262541255119361,0.355947513136862,-0.09279504129345,0.542421601451688,0.691291710224495
